Year,Week,Member State,Feed Price (€/Tonne),Category,Cattle Price,Code
2021,52,Ireland,305.0,Steers,439.33,IRL
2021,52,France,305.0,Calves slaughtered <8M,642.0,FRA
2021,52,Ireland,305.0,Young bulls,399.16,IRL
2021,52,Ireland,305.0,Heifers,431.89,IRL
2021,52,Ireland,305.0,Heifers,427.51,IRL
2021,52,Ireland,305.0,Heifers,427.15,IRL
2021,52,France,305.0,Heifers,425.0,FRA
2021,52,Ireland,305.0,Heifers,409.3,IRL
2021,52,France,305.0,Heifers,379.0,FRA
2021,52,Ireland,305.0,Young bulls,397.64,IRL
2021,52,France,305.0,Heifers,366.0,FRA
2021,52,Ireland,305.0,Steers,437.64,IRL
2021,52,France,305.0,Cows,414.0,FRA
2021,52,France,305.0,Steers,269.0,FRA
2021,52,France,305.0,Steers,350.0,FRA
2021,52,France,305.0,Steers,404.0,FRA
2021,52,Ireland,305.0,Steers,416.26,IRL
2021,52,Ireland,305.0,Steers,422.85,IRL
2021,52,Ireland,305.0,Steers,430.71,IRL
2021,52,France,305.0,Cows,335.0,FRA
2021,52,France,305.0,Cows,430.0,FRA
2021,52,Ireland,305.0,Cows,339.16,IRL
2021,52,Ireland,305.0,Cows,351.07,IRL
2021,52,Ireland,305.0,Steers,432.81,IRL
2021,52,Ireland,305.0,Cows,354.05,IRL
2021,52,France,305.0,Cows,364.0,FRA
2021,52,Ireland,305.0,Cows,373.38,IRL
2021,52,France,305.0,Cows,377.0,FRA
2021,52,Ireland,305.0,Cows,377.86,IRL
2021,52,France,305.0,Cows,343.0,FRA
2021,52,Ireland,305.0,Young bulls,411.47,IRL
2021,52,Ireland,305.0,Young bulls,409.51,IRL
2021,52,France,305.0,Young bulls,437.0,FRA
2021,52,Ireland,305.0,Young cattle,430.87,IRL
2021,52,Ireland,305.0,Young bulls,419.02,IRL
2021,52,France,305.0,Cows,320.0,FRA
2021,52,Ireland,305.0,Cows,322.52,IRL
2021,52,Ireland,305.0,Young cattle,401.59,IRL
2021,52,France,305.0,Heifers,432.0,FRA
2021,52,Ireland,305.0,Heifers,434.96,IRL
2021,52,Ireland,305.0,Heifers,435.73,IRL
2021,52,Ireland,305.0,Young cattle,400.78,IRL
2021,52,Ireland,305.0,Heifers,444.07,IRL
2021,52,Ireland,305.0,Heifers,445.62,IRL
2021,52,Ireland,305.0,Heifers,446.72,IRL
2021,52,France,305.0,Bulls,345.0,FRA
2021,52,Ireland,305.0,Bulls,333.26,IRL
2021,52,France,305.0,Heifers,485.0,FRA
2021,52,Ireland,305.0,Young bulls,424.9,IRL
2021,52,France,305.0,Heifers,437.0,FRA
2021,52,France,305.0,Heifers,494.0,FRA
2022,1,France,305.0,Cows,366.0,FRA
2022,1,Ireland,305.0,Cows,353.09,IRL
2022,1,Ireland,305.0,Cows,350.23,IRL
2022,1,France,305.0,Cows,348.0,FRA
2022,1,France,305.0,Cows,348.0,FRA
2022,1,Ireland,305.0,Cows,337.77,IRL
2022,1,France,305.0,Cows,325.0,FRA
2022,1,Ireland,305.0,Cows,349.5,IRL
2022,1,Ireland,305.0,Cows,319.03,IRL
2022,1,Ireland,305.0,Steers,440.78,IRL
2022,1,Ireland,305.0,Young cattle,433.86,IRL
2022,1,Ireland,305.0,Young cattle,407.53,IRL
2022,1,Ireland,305.0,Young cattle,401.72,IRL
2022,1,Ireland,305.0,Young cattle,398.1,IRL
2022,1,Ireland,305.0,Cows,372.66,IRL
2022,1,Ireland,305.0,Cows,379.22,IRL
2022,1,France,305.0,Cows,382.0,FRA
2022,1,France,305.0,Young bulls,457.0,FRA
2022,1,France,305.0,Cows,412.0,FRA
2022,1,France,305.0,Cows,433.0,FRA
2022,1,France,305.0,Young bulls,471.0,FRA
2022,1,Ireland,305.0,Young cattle,440.76,IRL
2022,1,Ireland,305.0,Steers,439.72,IRL
2022,1,Ireland,305.0,Young bulls,397.3,IRL
2022,1,Ireland,305.0,Steers,430.16,IRL
2022,1,Ireland,305.0,Bulls,348.74,IRL
2022,1,Ireland,305.0,Heifers,444.11,IRL
2022,1,France,305.0,Heifers,440.0,FRA
2022,1,Ireland,305.0,Heifers,434.29,IRL
2022,1,Ireland,305.0,Heifers,434.03,IRL
2022,1,Ireland,305.0,Heifers,429.63,IRL
2022,1,Ireland,305.0,Steers,437.51,IRL
2022,1,France,305.0,Bulls,342.0,FRA
2022,1,Ireland,305.0,Heifers,425.95,IRL
2022,1,France,305.0,Heifers,424.0,FRA
2022,1,Ireland,305.0,Heifers,411.52,IRL
2022,1,France,305.0,Heifers,381.0,FRA
2022,1,France,305.0,Heifers,380.0,FRA
2022,1,France,305.0,Heifers,374.0,FRA
2022,1,France,305.0,Young bulls,369.0,FRA
2022,1,France,305.0,Young bulls,372.0,FRA
2022,1,Ireland,305.0,Heifers,425.53,IRL
2022,1,Ireland,305.0,Heifers,445.4,IRL
2022,1,France,305.0,Heifers,427.0,FRA
2022,1,France,305.0,Heifers,481.0,FRA
2022,1,Ireland,305.0,Heifers,446.8,IRL
2022,1,Ireland,305.0,Steers,418.05,IRL
2022,1,France,305.0,Steers,418.0,FRA
2022,1,France,305.0,Steers,365.0,FRA
2022,1,Ireland,305.0,Young bulls,397.91,IRL
2022,1,France,305.0,Young bulls,447.0,FRA
2022,1,France,305.0,Young bulls,439.0,FRA
2022,1,France,305.0,Steers,256.0,FRA
2022,1,Ireland,305.0,Steers,419.74,IRL
2022,1,Ireland,305.0,Young bulls,418.8,IRL
2022,1,Ireland,305.0,Young bulls,412.14,IRL
2022,1,Ireland,305.0,Young bulls,408.67,IRL
2022,1,France,305.0,Calves slaughtered <8M,643.0,FRA
2022,1,Ireland,305.0,Steers,429.37,IRL
2022,1,France,305.0,Heifers,482.0,FRA
2022,1,Ireland,305.0,Young bulls,419.72,IRL
2022,2,Ireland,303.0,Heifers,428.34,IRL
2022,2,France,257.83,Heifers,346.0,FRA
2022,2,France,257.83,Heifers,380.0,FRA
2022,2,France,257.83,Heifers,382.0,FRA
2022,2,Ireland,303.0,Heifers,410.59,IRL
2022,2,France,257.83,Heifers,423.0,FRA
2022,2,Ireland,303.0,Heifers,427.0,IRL
2022,2,France,257.83,Heifers,430.0,FRA
2022,2,Ireland,303.0,Heifers,446.67,IRL
2022,2,Ireland,303.0,Heifers,434.79,IRL
2022,2,Ireland,303.0,Heifers,436.51,IRL
2022,2,France,257.83,Heifers,443.0,FRA
2022,2,Ireland,303.0,Heifers,443.64,IRL
2022,2,Ireland,303.0,Heifers,444.11,IRL
2022,2,France,257.83,Heifers,485.0,FRA
2022,2,France,257.83,Heifers,488.0,FRA
2022,2,France,257.83,Cows,436.0,FRA
2022,2,France,257.83,Calves slaughtered <8M,642.0,FRA
2022,2,Ireland,303.0,Heifers,431.26,IRL
2022,2,France,257.83,Cows,416.0,FRA
2022,2,Ireland,303.0,Young cattle,420.85,IRL
2022,2,Ireland,303.0,Cows,378.75,IRL
2022,2,Ireland,303.0,Steers,418.03,IRL
2022,2,France,257.83,Steers,394.0,FRA
2022,2,France,257.83,Steers,361.0,FRA
2022,2,France,257.83,Steers,297.0,FRA
2022,2,Ireland,303.0,Cows,325.87,IRL
2022,2,Ireland,303.0,Bulls,363.72,IRL
2022,2,France,257.83,Bulls,344.0,FRA
2022,2,France,257.83,Young bulls,372.0,FRA
2022,2,France,257.83,Young bulls,373.0,FRA
2022,2,Ireland,303.0,Young bulls,397.4,IRL
2022,2,Ireland,303.0,Young bulls,397.96,IRL
2022,2,Ireland,303.0,Young bulls,408.59,IRL
2022,2,Ireland,303.0,Young bulls,409.35,IRL
2022,2,Ireland,303.0,Young bulls,419.84,IRL
2022,2,Ireland,303.0,Young bulls,420.8,IRL
2022,2,France,257.83,Young bulls,473.0,FRA
2022,2,France,257.83,Young bulls,459.0,FRA
2022,2,France,257.83,Young bulls,449.0,FRA
2022,2,Ireland,303.0,Steers,430.8,IRL
2022,2,Ireland,303.0,Steers,421.02,IRL
2022,2,Ireland,303.0,Steers,435.97,IRL
2022,2,Ireland,303.0,Cows,373.56,IRL
2022,2,France,257.83,Cows,370.0,FRA
2022,2,Ireland,303.0,Cows,355.64,IRL
2022,2,Ireland,303.0,Cows,354.05,IRL
2022,2,Ireland,303.0,Cows,352.67,IRL
2022,2,France,257.83,Cows,352.0,FRA
2022,2,France,257.83,Cows,345.0,FRA
2022,2,Ireland,303.0,Cows,341.36,IRL
2022,2,France,257.83,Cows,329.0,FRA
2022,2,Ireland,303.0,Young cattle,440.76,IRL
2022,2,Ireland,303.0,Young cattle,426.74,IRL
2022,2,Ireland,303.0,Young cattle,413.0,IRL
2022,2,France,257.83,Cows,383.0,FRA
2022,2,Ireland,303.0,Steers,437.68,IRL
2022,2,Ireland,303.0,Steers,436.63,IRL
2022,2,Ireland,303.0,Steers,432.17,IRL
2022,2,France,257.83,Young bulls,440.0,FRA
2022,3,France,258.58,Young bulls,477.0,FRA
2022,3,Ireland,303.0,Steers,439.75,IRL
2022,3,Ireland,303.0,Steers,437.97,IRL
2022,3,Ireland,303.0,Steers,431.59,IRL
2022,3,Ireland,303.0,Steers,432.28,IRL
2022,3,Ireland,303.0,Steers,434.21,IRL
2022,3,Ireland,303.0,Heifers,432.59,IRL
2022,3,France,258.58,Heifers,488.0,FRA
2022,3,France,258.58,Heifers,376.0,FRA
2022,3,France,258.58,Heifers,380.0,FRA
2022,3,France,258.58,Heifers,386.0,FRA
2022,3,Ireland,303.0,Heifers,411.22,IRL
2022,3,France,258.58,Heifers,425.0,FRA
2022,3,Ireland,303.0,Heifers,426.75,IRL
2022,3,Ireland,303.0,Heifers,427.66,IRL
2022,3,France,258.58,Steers,424.0,FRA
2022,3,Ireland,303.0,Heifers,435.94,IRL
2022,3,Ireland,303.0,Heifers,436.58,IRL
2022,3,France,258.58,Heifers,444.0,FRA
2022,3,France,258.58,Heifers,446.0,FRA
2022,3,Ireland,303.0,Heifers,446.59,IRL
2022,3,Ireland,303.0,Heifers,446.71,IRL
2022,3,Ireland,303.0,Heifers,447.9,IRL
2022,3,France,258.58,Heifers,507.0,FRA
2022,3,Ireland,303.0,Steers,421.88,IRL
2022,3,France,258.58,Young bulls,452.0,FRA
2022,3,France,258.58,Steers,419.0,FRA
2022,3,France,258.58,Cows,342.0,FRA
2022,3,Ireland,303.0,Cows,343.41,IRL
2022,3,Ireland,303.0,Cows,356.13,IRL
2022,3,France,258.58,Cows,358.0,FRA
2022,3,Ireland,303.0,Cows,358.62,IRL
2022,3,Ireland,303.0,Steers,420.02,IRL
2022,3,France,258.58,Cows,375.0,FRA
2022,3,France,258.58,Cows,335.0,FRA
2022,3,Ireland,303.0,Cows,378.32,IRL
2022,3,France,258.58,Cows,386.0,FRA
2022,3,France,258.58,Cows,421.0,FRA
2022,3,France,258.58,Cows,438.0,FRA
2022,3,Ireland,303.0,Young cattle,386.51,IRL
2022,3,Ireland,303.0,Young cattle,393.36,IRL
2022,3,Ireland,303.0,Young cattle,407.92,IRL
2022,3,Ireland,303.0,Young cattle,419.2,IRL
2022,3,Ireland,303.0,Cows,385.49,IRL
2022,3,Ireland,303.0,Cows,326.87,IRL
2022,3,Ireland,303.0,Cows,358.99,IRL
2022,3,France,258.58,Calves slaughtered <8M,645.0,FRA
2022,3,France,258.58,Steers,313.0,FRA
2022,3,France,258.58,Young bulls,462.0,FRA
2022,3,France,258.58,Young bulls,443.0,FRA
2022,3,Ireland,303.0,Young bulls,419.66,IRL
2022,3,Ireland,303.0,Young bulls,418.49,IRL
2022,3,Ireland,303.0,Young bulls,411.09,IRL
2022,3,Ireland,303.0,Bulls,349.26,IRL
2022,3,France,258.58,Steers,364.0,FRA
2022,3,Ireland,303.0,Young bulls,410.61,IRL
2022,3,Ireland,303.0,Young bulls,399.6,IRL
2022,3,Ireland,303.0,Young bulls,398.72,IRL
2022,3,France,258.58,Young bulls,382.0,FRA
2022,3,France,258.58,Young bulls,373.0,FRA
2022,3,France,258.58,Bulls,348.0,FRA
2022,4,Ireland,303.0,Bulls,353.02,IRL
2022,4,France,252.83,Heifers,394.0,FRA
2022,4,Ireland,303.0,Heifers,416.23,IRL
2022,4,Ireland,303.0,Heifers,428.78,IRL
2022,4,France,252.83,Heifers,429.0,FRA
2022,4,Ireland,303.0,Heifers,431.03,IRL
2022,4,Ireland,303.0,Heifers,431.56,IRL
2022,4,Ireland,303.0,Heifers,436.91,IRL
2022,4,Ireland,303.0,Heifers,439.46,IRL
2022,4,France,252.83,Heifers,448.0,FRA
2022,4,Ireland,303.0,Heifers,445.56,IRL
2022,4,Ireland,303.0,Heifers,448.49,IRL
2022,4,Ireland,303.0,Heifers,449.59,IRL
2022,4,France,252.83,Heifers,487.0,FRA
2022,4,France,252.83,Heifers,491.0,FRA
2022,4,France,252.83,Heifers,394.0,FRA
2022,4,France,252.83,Bulls,350.0,FRA
2022,4,France,252.83,Heifers,444.0,FRA
2022,4,France,252.83,Heifers,376.0,FRA
2022,4,France,252.83,Calves slaughtered <8M,641.0,FRA
2022,4,Ireland,303.0,Young bulls,413.0,IRL
2022,4,France,252.83,Cows,443.0,FRA
2022,4,France,252.83,Cows,421.0,FRA
2022,4,France,252.83,Cows,391.0,FRA
2022,4,Ireland,303.0,Cows,386.12,IRL
2022,4,Ireland,303.0,Cows,381.45,IRL
2022,4,France,252.83,Cows,380.0,FRA
2022,4,France,252.83,Cows,364.0,FRA
2022,4,Ireland,303.0,Cows,358.59,IRL
2022,4,Ireland,303.0,Young cattle,395.41,IRL
2022,4,Ireland,303.0,Young cattle,411.25,IRL
2022,4,Ireland,303.0,Young cattle,423.58,IRL
2022,4,Ireland,303.0,Young cattle,431.28,IRL
2022,4,Ireland,303.0,Cows,357.5,IRL
2022,4,Ireland,303.0,Steers,442.47,IRL
2022,4,Ireland,303.0,Cows,356.33,IRL
2022,4,Ireland,303.0,Cows,344.48,IRL
2022,4,France,252.83,Cows,341.0,FRA
2022,4,France,252.83,Young bulls,480.0,FRA
2022,4,France,252.83,Young bulls,454.0,FRA
2022,4,Ireland,303.0,Cows,329.03,IRL
2022,4,France,252.83,Young bulls,378.0,FRA
2022,4,France,252.83,Young bulls,382.0,FRA
2022,4,Ireland,303.0,Young bulls,400.17,IRL
2022,4,Ireland,303.0,Young bulls,401.09,IRL
2022,4,Ireland,303.0,Young bulls,411.75,IRL
2022,4,Ireland,303.0,Young bulls,421.88,IRL
2022,4,Ireland,303.0,Young bulls,422.6,IRL
2022,4,France,252.83,Young bulls,448.0,FRA
2022,4,France,252.83,Cows,347.0,FRA
2022,4,Ireland,303.0,Steers,441.41,IRL
2022,4,France,252.83,Young bulls,466.0,FRA
2022,4,Ireland,303.0,Steers,433.73,IRL
2022,4,France,252.83,Steers,365.0,FRA
2022,4,France,252.83,Steers,366.0,FRA
2022,4,France,252.83,Steers,409.0,FRA
2022,4,Ireland,303.0,Steers,441.24,IRL
2022,4,France,252.83,Steers,424.0,FRA
2022,4,Ireland,303.0,Steers,424.2,IRL
2022,4,Ireland,303.0,Steers,432.86,IRL
2022,4,Ireland,303.0,Steers,419.93,IRL
2022,5,Ireland,308.0,Heifers,431.84,IRL
2022,5,France,272.58,Heifers,505.0,FRA
2022,5,France,272.58,Heifers,492.0,FRA
2022,5,France,272.58,Heifers,453.0,FRA
2022,5,France,272.58,Heifers,452.0,FRA
2022,5,Ireland,308.0,Heifers,450.72,IRL
2022,5,Ireland,308.0,Heifers,440.07,IRL
2022,5,Ireland,308.0,Heifers,447.41,IRL
2022,5,Ireland,308.0,Heifers,438.83,IRL
2022,5,Ireland,308.0,Young bulls,401.99,IRL
2022,5,Ireland,308.0,Heifers,433.05,IRL
2022,5,Ireland,308.0,Heifers,432.06,IRL
2022,5,Ireland,308.0,Heifers,450.14,IRL
2022,5,Ireland,308.0,Young bulls,414.06,IRL
2022,5,France,272.58,Young bulls,453.0,FRA
2022,5,Ireland,308.0,Young bulls,423.86,IRL
2022,5,Ireland,308.0,Cows,330.18,IRL
2022,5,Ireland,308.0,Cows,346.54,IRL
2022,5,France,272.58,Cows,349.0,FRA
2022,5,Ireland,308.0,Cows,360.34,IRL
2022,5,Ireland,308.0,Cows,360.95,IRL
2022,5,France,272.58,Cows,361.0,FRA
2022,5,Ireland,308.0,Young bulls,414.67,IRL
2022,5,Ireland,308.0,Cows,361.25,IRL
2022,5,France,272.58,Calves slaughtered <8M,636.0,FRA
2022,5,France,272.58,Young bulls,485.0,FRA
2022,5,France,272.58,Young bulls,470.0,FRA
2022,5,France,272.58,Young bulls,460.0,FRA
2022,5,Ireland,308.0,Heifers,420.72,IRL
2022,5,Ireland,308.0,Young bulls,425.09,IRL
2022,5,France,272.58,Cows,372.0,FRA
2022,5,France,272.58,Heifers,401.0,FRA
2022,5,France,272.58,Heifers,434.0,FRA
2022,5,France,272.58,Heifers,384.0,FRA
2022,5,France,272.58,Young bulls,386.0,FRA
2022,5,France,272.58,Young bulls,394.0,FRA
2022,5,Ireland,308.0,Young bulls,400.22,IRL
2022,5,Ireland,308.0,Steers,441.8,IRL
2022,5,France,272.58,Heifers,391.0,FRA
2022,5,Ireland,308.0,Young cattle,385.51,IRL
2022,5,Ireland,308.0,Young cattle,410.63,IRL
2022,5,Ireland,308.0,Young cattle,426.48,IRL
2022,5,Ireland,308.0,Young cattle,461.61,IRL
2022,5,Ireland,308.0,Steers,441.01,IRL
2022,5,Ireland,308.0,Steers,439.63,IRL
2022,5,Ireland,308.0,Steers,436.09,IRL
2022,5,Ireland,308.0,Steers,434.67,IRL
2022,5,France,272.58,Steers,429.0,FRA
2022,5,France,272.58,Bulls,360.0,FRA
2022,5,Ireland,308.0,Steers,423.07,IRL
2022,5,Ireland,308.0,Steers,423.99,IRL
2022,5,France,272.58,Cows,386.0,FRA
2022,5,Ireland,308.0,Cows,391.04,IRL
2022,5,France,272.58,Cows,399.0,FRA
2022,5,France,272.58,Cows,427.0,FRA
2022,5,France,272.58,Cows,447.0,FRA
2022,5,Ireland,308.0,Cows,385.79,IRL
2022,5,Ireland,308.0,Bulls,359.53,IRL
2022,5,France,272.58,Steers,204.0,FRA
2022,5,France,272.58,Steers,273.0,FRA
2022,5,France,272.58,Steers,372.0,FRA
2022,6,Ireland,308.0,Steers,444.41,IRL
2022,6,France,256.51,Cows,359.0,FRA
2022,6,Ireland,308.0,Cows,361.57,IRL
2022,6,Ireland,308.0,Cows,362.81,IRL
2022,6,Ireland,308.0,Cows,364.55,IRL
2022,6,Ireland,308.0,Steers,429.31,IRL
2022,6,Ireland,308.0,Steers,425.2,IRL
2022,6,France,256.51,Steers,398.0,FRA
2022,6,France,256.51,Cows,367.0,FRA
2022,6,France,256.51,Steers,380.0,FRA
2022,6,France,256.51,Steers,306.0,FRA
2022,6,France,256.51,Cows,382.0,FRA
2022,6,France,256.51,Cows,396.0,FRA
2022,6,Ireland,308.0,Cows,388.7,IRL
2022,6,Ireland,308.0,Steers,446.5,IRL
2022,6,France,256.51,Cows,406.0,FRA
2022,6,France,256.51,Cows,433.0,FRA
2022,6,France,256.51,Cows,454.0,FRA
2022,6,Ireland,308.0,Young cattle,417.06,IRL
2022,6,Ireland,308.0,Young cattle,421.58,IRL
2022,6,Ireland,308.0,Young cattle,426.54,IRL
2022,6,Ireland,308.0,Young cattle,445.5,IRL
2022,6,Ireland,308.0,Steers,447.06,IRL
2022,6,France,256.51,Steers,441.0,FRA
2022,6,Ireland,308.0,Cows,385.41,IRL
2022,6,Ireland,308.0,Young cattle,467.3,IRL
2022,6,Ireland,308.0,Steers,440.89,IRL
2022,6,France,256.51,Bulls,369.0,FRA
2022,6,Ireland,308.0,Heifers,444.82,IRL
2022,6,France,256.51,Young bulls,489.0,FRA
2022,6,France,256.51,Heifers,441.0,FRA
2022,6,Ireland,308.0,Heifers,440.13,IRL
2022,6,Ireland,308.0,Heifers,434.78,IRL
2022,6,Ireland,308.0,Heifers,433.95,IRL
2022,6,Ireland,308.0,Heifers,420.31,IRL
2022,6,France,256.51,Heifers,408.0,FRA
2022,6,France,256.51,Heifers,402.0,FRA
2022,6,France,256.51,Young bulls,395.0,FRA
2022,6,France,256.51,Young bulls,398.0,FRA
2022,6,Ireland,308.0,Young bulls,404.88,IRL
2022,6,Ireland,308.0,Young bulls,406.27,IRL
2022,6,Ireland,308.0,Young bulls,419.0,IRL
2022,6,Ireland,308.0,Young bulls,420.35,IRL
2022,6,Ireland,308.0,Young bulls,427.34,IRL
2022,6,Ireland,308.0,Young bulls,428.36,IRL
2022,6,France,256.51,Young bulls,459.0,FRA
2022,6,France,256.51,Young bulls,464.0,FRA
2022,6,Ireland,308.0,Cows,351.84,IRL
2022,6,France,256.51,Young bulls,477.0,FRA
2022,6,Ireland,308.0,Heifers,452.62,IRL
2022,6,France,256.51,Heifers,454.0,FRA
2022,6,Ireland,308.0,Heifers,442.88,IRL
2022,6,Ireland,308.0,Heifers,454.92,IRL
2022,6,Ireland,308.0,Heifers,454.73,IRL
2022,6,Ireland,308.0,Steers,437.82,IRL
2022,6,France,256.51,Calves slaughtered <8M,640.0,FRA
2022,6,Ireland,308.0,Cows,336.43,IRL
2022,6,France,256.51,Heifers,504.0,FRA
2022,6,France,256.51,Heifers,497.0,FRA
2022,6,France,256.51,Heifers,457.0,FRA
2022,6,Ireland,308.0,Bulls,360.58,IRL
2022,7,France,256.51,Calves slaughtered <8M,642.0,FRA
2022,7,France,256.51,Young bulls,405.0,FRA
2022,7,France,256.51,Steers,460.0,FRA
2022,7,Ireland,308.0,Steers,456.38,IRL
2022,7,Ireland,308.0,Steers,454.02,IRL
2022,7,France,256.51,Steers,451.0,FRA
2022,7,Ireland,308.0,Steers,447.0,IRL
2022,7,Ireland,308.0,Steers,444.75,IRL
2022,7,France,256.51,Young bulls,471.0,FRA
2022,7,France,256.51,Young bulls,482.0,FRA
2022,7,France,256.51,Young bulls,466.0,FRA
2022,7,Ireland,308.0,Young bulls,433.74,IRL
2022,7,Ireland,308.0,Young bulls,433.31,IRL
2022,7,Ireland,308.0,Young bulls,424.2,IRL
2022,7,Ireland,308.0,Steers,443.19,IRL
2022,7,Ireland,308.0,Steers,433.89,IRL
2022,7,Ireland,308.0,Steers,430.57,IRL
2022,7,France,256.51,Steers,403.0,FRA
2022,7,France,256.51,Steers,246.0,FRA
2022,7,France,256.51,Young bulls,411.0,FRA
2022,7,Ireland,308.0,Young bulls,422.65,IRL
2022,7,France,256.51,Young bulls,496.0,FRA
2022,7,Ireland,308.0,Young bulls,408.71,IRL
2022,7,Ireland,308.0,Young cattle,408.53,IRL
2022,7,France,256.51,Heifers,418.0,FRA
2022,7,Ireland,308.0,Cows,356.52,IRL
2022,7,France,256.51,Heifers,410.0,FRA
2022,7,Ireland,308.0,Cows,366.83,IRL
2022,7,Ireland,308.0,Cows,369.17,IRL
2022,7,Ireland,308.0,Cows,370.38,IRL
2022,7,France,256.51,Cows,371.0,FRA
2022,7,France,256.51,Cows,372.0,FRA
2022,7,Ireland,308.0,Cows,341.02,IRL
2022,7,Ireland,308.0,Cows,389.35,IRL
2022,7,Ireland,308.0,Cows,395.48,IRL
2022,7,France,256.51,Cows,407.0,FRA
2022,7,France,256.51,Cows,419.0,FRA
2022,7,France,256.51,Cows,444.0,FRA
2022,7,France,256.51,Cows,461.0,FRA
2022,7,France,256.51,Bulls,368.0,FRA
2022,7,Ireland,308.0,Bulls,387.77,IRL
2022,7,France,256.51,Cows,394.0,FRA
2022,7,France,256.51,Heifers,506.0,FRA
2022,7,Ireland,308.0,Young bulls,409.38,IRL
2022,7,France,256.51,Heifers,464.0,FRA
2022,7,Ireland,308.0,Heifers,444.05,IRL
2022,7,Ireland,308.0,Heifers,446.96,IRL
2022,7,Ireland,308.0,Young cattle,441.69,IRL
2022,7,France,256.51,Heifers,501.0,FRA
2022,7,France,256.51,Heifers,447.0,FRA
2022,7,Ireland,308.0,Heifers,449.11,IRL
2022,7,Ireland,308.0,Heifers,457.6,IRL
2022,7,Ireland,308.0,Heifers,458.22,IRL
2022,7,Ireland,308.0,Young cattle,439.81,IRL
2022,7,Ireland,308.0,Young cattle,427.09,IRL
2022,7,Ireland,308.0,Young cattle,426.54,IRL
2022,7,Ireland,308.0,Heifers,460.84,IRL
2022,7,Ireland,308.0,Heifers,439.48,IRL
2022,7,Ireland,308.0,Heifers,427.56,IRL
2022,7,France,256.51,Heifers,464.0,FRA
2022,7,Ireland,308.0,Heifers,440.47,IRL
2022,7,Ireland,308.0,Young cattle,453.08,IRL
2022,8,France,259.51,Young bulls,489.0,FRA
2022,8,France,259.51,Young bulls,503.0,FRA
2022,8,France,259.51,Young bulls,471.0,FRA
2022,8,Ireland,295.0,Young bulls,438.34,IRL
2022,8,Ireland,295.0,Young bulls,437.44,IRL
2022,8,Ireland,295.0,Young bulls,430.23,IRL
2022,8,Ireland,295.0,Young bulls,430.14,IRL
2022,8,France,259.51,Young bulls,426.0,FRA
2022,8,Ireland,295.0,Young bulls,414.76,IRL
2022,8,Ireland,295.0,Young bulls,413.62,IRL
2022,8,France,259.51,Young bulls,479.0,FRA
2022,8,France,259.51,Young bulls,419.0,FRA
2022,8,Ireland,295.0,Cows,346.13,IRL
2022,8,France,259.51,Steers,477.0,FRA
2022,8,Ireland,295.0,Cows,376.45,IRL
2022,8,Ireland,295.0,Cows,378.05,IRL
2022,8,Ireland,295.0,Cows,380.59,IRL
2022,8,France,259.51,Cows,387.0,FRA
2022,8,France,259.51,Cows,389.0,FRA
2022,8,Ireland,295.0,Cows,398.16,IRL
2022,8,Ireland,295.0,Cows,405.81,IRL
2022,8,France,259.51,Cows,411.0,FRA
2022,8,France,259.51,Cows,420.0,FRA
2022,8,France,259.51,Cows,427.0,FRA
2022,8,France,259.51,Cows,452.0,FRA
2022,8,France,259.51,Cows,469.0,FRA
2022,8,France,259.51,Bulls,404.0,FRA
2022,8,Ireland,295.0,Young cattle,433.18,IRL
2022,8,Ireland,295.0,Young cattle,432.28,IRL
2022,8,France,259.51,Heifers,526.0,FRA
2022,8,Ireland,295.0,Young cattle,422.78,IRL
2022,8,France,259.51,Heifers,507.0,FRA
2022,8,France,259.51,Heifers,471.0,FRA
2022,8,France,259.51,Calves slaughtered <8M,639.0,FRA
2022,8,Ireland,295.0,Cows,364.99,IRL
2022,8,France,259.51,Heifers,412.0,FRA
2022,8,France,259.51,Heifers,421.0,FRA
2022,8,France,259.51,Heifers,428.0,FRA
2022,8,Ireland,295.0,Heifers,430.74,IRL
2022,8,Ireland,295.0,Heifers,446.12,IRL
2022,8,Ireland,295.0,Heifers,447.32,IRL
2022,8,Ireland,295.0,Heifers,448.95,IRL
2022,8,Ireland,295.0,Heifers,453.8,IRL
2022,8,Ireland,295.0,Heifers,456.31,IRL
2022,8,France,259.51,Heifers,459.0,FRA
2022,8,Ireland,295.0,Heifers,462.51,IRL
2022,8,Ireland,295.0,Heifers,465.49,IRL
2022,8,Ireland,295.0,Heifers,465.72,IRL
2022,8,France,259.51,Heifers,476.0,FRA
2022,8,Ireland,295.0,Young cattle,381.44,IRL
2022,8,Ireland,295.0,Bulls,408.09,IRL
2022,8,Ireland,295.0,Steers,437.25,IRL
2022,8,Ireland,295.0,Steers,459.07,IRL
2022,8,Ireland,295.0,Steers,458.88,IRL
2022,8,Ireland,295.0,Steers,458.45,IRL
2022,8,France,259.51,Steers,370.0,FRA
2022,8,France,259.51,Steers,418.0,FRA
2022,8,France,259.51,Steers,458.0,FRA
2022,8,Ireland,295.0,Steers,441.07,IRL
2022,8,Ireland,295.0,Steers,450.35,IRL
2022,8,Ireland,295.0,Steers,451.75,IRL
2022,9,Ireland,318.0,Heifers,474.18,IRL
2022,9,France,276.01,Heifers,478.0,FRA
2022,9,France,276.01,Heifers,479.0,FRA
2022,9,France,276.01,Heifers,512.0,FRA
