Year,Week,Member State,Feed Price (€/Tonne),Category,Cattle Price
2022,27,Ireland,370.0,Heifers,497.64
2022,27,France,320.5,Steers,524.0
2022,27,France,320.5,Steers,504.0
2022,27,Ireland,370.0,Steers,510.7
2022,27,Ireland,370.0,Heifers,508.76
2022,27,Ireland,370.0,Young cattle,496.05
2022,27,Ireland,370.0,Young cattle,481.1
2022,27,Ireland,370.0,Young cattle,473.93
2022,27,Ireland,370.0,Cows,409.37
2022,27,Ireland,370.0,Cows,436.22
2022,27,Ireland,370.0,Cows,441.23
2022,27,France,320.5,Calves slaughtered <8M,629.0
2022,27,Ireland,370.0,Cows,445.64
2022,27,Ireland,370.0,Cows,464.29
2022,27,France,320.5,Cows,465.0
2022,27,Ireland,370.0,Cows,465.82
2022,27,France,320.5,Cows,486.0
2022,27,France,320.5,Cows,525.0
2022,27,France,320.5,Cows,515.0
2022,27,France,320.5,Cows,499.0
2022,27,Ireland,370.0,Cows,446.95
2022,27,Ireland,370.0,Steers,511.83
2022,27,France,320.5,Young bulls,514.0
2022,27,France,320.5,Young bulls,526.0
2022,27,Ireland,370.0,Steers,508.61
2022,27,France,320.5,Cows,491.0
2022,27,Ireland,370.0,Steers,502.76
2022,27,Ireland,370.0,Steers,502.11
2022,27,Ireland,370.0,Steers,491.75
2022,27,Ireland,370.0,Steers,489.29
2022,27,France,320.5,Steers,357.0
2022,27,France,320.5,Heifers,554.0
2022,27,France,320.5,Heifers,545.0
2022,27,France,320.5,Heifers,529.0
2022,27,France,320.5,Heifers,527.0
2022,27,Ireland,370.0,Heifers,525.45
2022,27,Ireland,370.0,Heifers,522.83
2022,27,France,320.5,Heifers,518.0
2022,27,Ireland,370.0,Heifers,512.22
2022,27,France,320.5,Steers,312.0
2022,27,France,320.5,Young bulls,541.0
2022,27,France,320.5,Young bulls,523.0
2022,28,Ireland,380.0,Young cattle,499.66
2022,28,Ireland,380.0,Young cattle,502.37
2022,28,Ireland,380.0,Young cattle,485.31
2022,28,Ireland,380.0,Young bulls,452.03
2022,28,France,300.25,Heifers,530.0
2022,28,France,300.25,Heifers,520.0
2022,28,Ireland,380.0,Heifers,512.03
2022,28,Ireland,380.0,Heifers,511.4
2022,28,Ireland,380.0,Heifers,509.72
2022,28,France,300.25,Heifers,502.0
2022,28,France,300.25,Heifers,498.0
2022,28,Ireland,380.0,Heifers,497.87
2022,28,Ireland,380.0,Heifers,497.2
2022,28,France,300.25,Heifers,493.0
2022,28,Ireland,380.0,Heifers,488.55
2022,28,Ireland,380.0,Heifers,486.84
2022,28,Ireland,380.0,Heifers,474.01
2022,28,France,300.25,Bulls,473.0
2022,28,Ireland,380.0,Bulls,395.27
2022,28,France,300.25,Young bulls,542.0
2022,28,France,300.25,Young bulls,524.0
2022,28,France,300.25,Young bulls,521.0
2022,28,France,300.25,Young bulls,513.0
2022,28,Ireland,380.0,Young bulls,496.64
2022,28,Ireland,380.0,Young bulls,496.46
2022,28,France,300.25,Young bulls,496.0
2022,28,France,300.25,Young bulls,495.0
2022,28,Ireland,380.0,Young bulls,485.49
2022,28,Ireland,380.0,Young bulls,482.48
2022,28,Ireland,380.0,Young bulls,456.69
2022,28,France,300.25,Heifers,529.0
2022,28,Ireland,380.0,Young cattle,473.93
2022,28,Ireland,380.0,Heifers,493.92
2022,28,France,300.25,Heifers,558.0
2022,28,France,300.25,Cows,526.0
2022,28,France,300.25,Cows,517.0
2022,28,France,300.25,Cows,498.0
2022,28,France,300.25,Cows,496.0
2022,28,France,300.25,Cows,485.0
2022,28,France,300.25,Cows,464.0
2022,28,Ireland,380.0,Cows,460.93
2022,28,Ireland,380.0,Cows,457.65
2022,28,France,300.25,Cows,448.0
2022,28,Ireland,380.0,Cows,441.05
2022,28,Ireland,380.0,Cows,440.53
2022,28,France,300.25,Heifers,557.0
2022,28,Ireland,380.0,Cows,428.75
2022,28,Ireland,380.0,Cows,436.51
2022,28,France,300.25,Calves slaughtered <8M,633.0
2022,28,France,300.25,Steers,378.0
2022,28,France,300.25,Steers,422.0
2022,28,Ireland,380.0,Steers,481.75
2022,28,Ireland,380.0,Steers,483.02
2022,28,Ireland,380.0,Steers,493.12
2022,28,Ireland,380.0,Steers,495.06
2022,28,France,300.25,Steers,497.0
2022,28,Ireland,380.0,Steers,502.1
2022,28,Ireland,380.0,Steers,502.46
2022,28,Ireland,380.0,Steers,503.65
2022,28,France,300.25,Steers,522.0
2022,28,Ireland,380.0,Cows,404.98
2022,29,France,300.25,Bulls,463.0
2022,29,Ireland,325.0,Bulls,412.88
2022,29,France,300.25,Calves slaughtered <8M,619.0
2022,29,Ireland,325.0,Heifers,480.95
2022,29,France,300.25,Cows,520.0
2022,29,Ireland,325.0,Heifers,493.28
2022,29,Ireland,325.0,Heifers,490.47
2022,29,Ireland,325.0,Heifers,484.82
2022,29,Ireland,325.0,Heifers,480.5
2022,29,Ireland,325.0,Heifers,459.0
2022,29,France,300.25,Steers,521.0
2022,29,Ireland,325.0,Steers,496.12
2022,29,Ireland,325.0,Young bulls,492.86
2022,29,Ireland,325.0,Steers,494.21
2022,29,Ireland,325.0,Steers,488.48
2022,29,France,300.25,Steers,488.0
2022,29,Ireland,325.0,Steers,486.05
2022,29,Ireland,325.0,Steers,475.55
2022,29,Ireland,325.0,Steers,471.71
2022,29,France,300.25,Steers,436.0
2022,29,France,300.25,Steers,372.0
2022,29,France,300.25,Steers,352.0
2022,29,Ireland,325.0,Young bulls,449.68
2022,29,Ireland,325.0,Young bulls,454.26
2022,29,Ireland,325.0,Young bulls,475.99
2022,29,Ireland,325.0,Young bulls,481.86
2022,29,Ireland,325.0,Young bulls,488.95
2022,29,France,300.25,Young bulls,540.0
2022,29,France,300.25,Young bulls,524.0
2022,29,France,300.25,Young bulls,522.0
2022,29,France,300.25,Young bulls,512.0
2022,29,France,300.25,Young bulls,497.0
2022,29,France,300.25,Heifers,495.0
2022,29,Ireland,325.0,Heifers,501.99
2022,29,Ireland,325.0,Steers,495.49
2022,29,Ireland,325.0,Heifers,503.83
2022,29,France,300.25,Cows,503.0
2022,29,France,300.25,Cows,500.0
2022,29,France,300.25,Cows,487.0
2022,29,France,300.25,Cows,467.0
2022,29,France,300.25,Cows,466.0
2022,29,Ireland,325.0,Cows,460.44
2022,29,Ireland,325.0,Cows,455.9
2022,29,Ireland,325.0,Cows,437.7
2022,29,Ireland,325.0,Cows,436.76
2022,29,Ireland,325.0,Cows,430.55
2022,29,France,300.25,Heifers,502.0
2022,29,Ireland,325.0,Cows,425.26
2022,29,Ireland,325.0,Cows,401.9
2022,29,France,300.25,Cows,526.0
2022,29,Ireland,325.0,Young cattle,491.73
2022,29,France,300.25,Young bulls,492.0
2022,29,Ireland,325.0,Young cattle,479.78
2022,29,France,300.25,Heifers,555.0
2022,29,France,300.25,Heifers,551.0
2022,29,France,300.25,Heifers,530.0
2022,29,France,300.25,Heifers,526.0
2022,29,Ireland,325.0,Young cattle,485.31
2022,29,Ireland,325.0,Heifers,505.47
2022,29,Ireland,325.0,Young cattle,445.5
2022,29,France,300.25,Heifers,504.0
2022,29,France,300.25,Heifers,521.0
2022,30,France,292.5,Heifers,554.0
2022,30,Ireland,325.0,Young bulls,486.99
2022,30,France,292.5,Heifers,529.0
2022,30,France,292.5,Young bulls,540.0
2022,30,France,292.5,Young bulls,524.0
2022,30,France,292.5,Young bulls,520.0
2022,30,France,292.5,Young bulls,512.0
2022,30,France,292.5,Young bulls,493.0
2022,30,France,292.5,Young bulls,493.0
2022,30,France,292.5,Heifers,529.0
2022,30,Ireland,325.0,Young bulls,486.34
2022,30,Ireland,325.0,Young bulls,452.77
2022,30,Ireland,325.0,Bulls,372.36
2022,30,Ireland,325.0,Young cattle,478.86
2022,30,Ireland,325.0,Young cattle,473.93
2022,30,France,292.5,Heifers,525.0
2022,30,France,292.5,Heifers,506.0
2022,30,Ireland,325.0,Heifers,503.34
2022,30,Ireland,325.0,Heifers,500.5
2022,30,Ireland,325.0,Heifers,497.56
2022,30,Ireland,325.0,Young cattle,464.45
2022,30,Ireland,325.0,Heifers,488.19
2022,30,Ireland,325.0,Heifers,483.91
2022,30,Ireland,325.0,Heifers,479.52
2022,30,Ireland,325.0,Heifers,478.59
2022,30,Ireland,325.0,Heifers,461.18
2022,30,Ireland,325.0,Young bulls,444.45
2022,30,Ireland,325.0,Young bulls,476.36
2022,30,Ireland,325.0,Heifers,489.07
2022,30,Ireland,325.0,Young bulls,474.84
2022,30,France,292.5,Calves slaughtered <8M,626.0
2022,30,Ireland,325.0,Steers,489.02
2022,30,Ireland,325.0,Steers,483.26
2022,30,Ireland,325.0,Steers,482.99
2022,30,Ireland,325.0,Steers,470.15
2022,30,Ireland,325.0,Steers,468.19
2022,30,France,292.5,Steers,505.0
2022,30,France,292.5,Steers,521.0
2022,30,Ireland,325.0,Cows,401.3
2022,30,Ireland,325.0,Cows,422.8
2022,30,Ireland,325.0,Cows,430.48
2022,30,Ireland,325.0,Cows,434.98
2022,30,Ireland,325.0,Cows,435.23
2022,30,Ireland,325.0,Steers,490.34
2022,30,Ireland,325.0,Cows,454.31
2022,30,Ireland,325.0,Cows,458.87
2022,30,Ireland,325.0,Steers,492.98
2022,30,France,292.5,Cows,467.0
2022,30,France,292.5,Cows,520.0
2022,30,France,292.5,Cows,504.0
2022,30,France,292.5,Cows,461.0
2022,30,France,292.5,Cows,500.0
2022,30,France,292.5,Cows,528.0
2022,30,France,292.5,Cows,482.0
2022,31,Ireland,335.0,Young bulls,468.5
2022,31,Ireland,335.0,Young bulls,471.15
2022,31,Ireland,335.0,Young bulls,483.61
2022,31,Ireland,335.0,Young bulls,483.88
2022,31,Ireland,335.0,Young bulls,441.48
2022,31,Ireland,335.0,Cows,400.42
2022,31,Ireland,335.0,Cows,430.48
2022,31,Ireland,335.0,Cows,433.65
2022,31,Ireland,335.0,Cows,435.93
2022,31,Ireland,335.0,Cows,451.76
2022,31,Ireland,335.0,Cows,459.28
2022,31,Ireland,335.0,Young bulls,446.06
2022,31,France,295.67,Cows,460.0
2022,31,France,295.67,Cows,499.0
2022,31,France,295.67,Cows,481.0
2022,31,France,295.67,Cows,499.0
2022,31,France,295.67,Cows,520.0
2022,31,France,295.67,Cows,528.0
2022,31,France,295.67,Young bulls,494.0
2022,31,Ireland,335.0,Bulls,367.0
2022,31,France,295.67,Young bulls,497.0
2022,31,France,295.67,Young bulls,522.0
2022,31,France,295.67,Young bulls,520.0
2022,31,France,295.67,Young bulls,513.0
2022,31,Ireland,335.0,Young cattle,469.19
2022,31,Ireland,335.0,Young cattle,471.78
2022,31,Ireland,335.0,Young cattle,472.04
2022,31,Ireland,335.0,Young cattle,475.83
2022,31,France,295.67,Cows,461.0
2022,31,France,295.67,Young bulls,539.0
2022,31,Ireland,335.0,Cows,422.63
2022,31,France,295.67,Steers,506.0
2022,31,Ireland,335.0,Steers,492.62
2022,31,Ireland,335.0,Steers,490.35
2022,31,France,295.67,Calves slaughtered <8M,630.0
2022,31,Ireland,335.0,Steers,489.95
2022,31,Ireland,335.0,Steers,483.25
2022,31,Ireland,335.0,Steers,481.28
2022,31,Ireland,335.0,Steers,470.42
2022,31,Ireland,335.0,Heifers,461.26
2022,31,Ireland,335.0,Heifers,474.33
2022,31,Ireland,335.0,Heifers,475.54
2022,31,France,295.67,Steers,524.0
2022,31,France,295.67,Heifers,481.0
2022,31,Ireland,335.0,Heifers,486.05
2022,31,Ireland,335.0,Heifers,487.3
2022,31,Ireland,335.0,Heifers,496.56
2022,31,Ireland,335.0,Heifers,498.98
2022,31,Ireland,335.0,Heifers,499.19
2022,31,France,295.67,Heifers,501.0
2022,31,France,295.67,Heifers,522.0
2022,31,France,295.67,Heifers,529.0
2022,31,France,295.67,Heifers,531.0
2022,31,Ireland,335.0,Steers,467.47
2022,31,France,295.67,Heifers,558.0
2022,31,Ireland,335.0,Heifers,483.03
2022,32,Ireland,320.0,Steers,480.97
2022,32,France,295.93,Young bulls,540.0
2022,32,Ireland,320.0,Young bulls,467.89
2022,32,France,295.93,Young bulls,519.0
2022,32,France,295.93,Young bulls,512.0
2022,32,France,295.93,Young bulls,496.0
2022,32,Ireland,320.0,Steers,479.84
2022,32,Ireland,320.0,Young bulls,479.84
2022,32,Ireland,320.0,Young bulls,479.2
2022,32,Ireland,320.0,Steers,487.52
2022,32,Ireland,320.0,Young bulls,466.58
2022,32,Ireland,320.0,Young bulls,445.15
2022,32,Ireland,320.0,Young bulls,443.13
2022,32,France,295.93,Calves slaughtered <8M,630.0
2022,32,France,295.93,Young bulls,522.0
2022,32,Ireland,320.0,Steers,490.09
2022,32,Ireland,320.0,Heifers,473.08
2022,32,France,295.93,Steers,508.0
2022,32,Ireland,320.0,Steers,464.54
2022,32,France,295.93,Heifers,557.0
2022,32,France,295.93,Heifers,531.0
2022,32,France,295.93,Heifers,531.0
2022,32,France,295.93,Heifers,524.0
2022,32,France,295.93,Heifers,501.0
2022,32,Ireland,320.0,Heifers,496.67
2022,32,Ireland,320.0,Heifers,496.05
2022,32,Ireland,320.0,Heifers,493.05
2022,32,Ireland,320.0,Heifers,483.87
2022,32,Ireland,320.0,Heifers,483.63
2022,32,Ireland,320.0,Heifers,480.67
2022,32,Ireland,320.0,Heifers,475.26
2022,32,Ireland,320.0,Heifers,457.57
2022,32,France,295.93,Steers,524.0
2022,32,Ireland,320.0,Steers,490.22
2022,32,Ireland,320.0,Steers,466.52
2022,32,France,295.93,Young bulls,492.0
2022,32,Ireland,320.0,Cows,432.12
2022,32,Ireland,320.0,Cows,393.63
2022,32,Ireland,320.0,Young cattle,464.32
2022,32,Ireland,320.0,Young cattle,426.54
2022,32,Ireland,320.0,Cows,419.76
2022,32,Ireland,320.0,Cows,426.66
2022,32,Ireland,320.0,Cows,430.04
2022,32,Ireland,320.0,Cows,448.29
2022,32,France,295.93,Cows,451.0
2022,32,Ireland,320.0,Cows,458.42
2022,32,France,295.93,Cows,460.0
2022,32,Ireland,320.0,Young cattle,473.49
2022,32,France,295.93,Cows,497.0
2022,32,France,295.93,Cows,527.0
2022,32,France,295.93,Cows,481.0
2022,32,Ireland,320.0,Bulls,368.1
2022,32,Ireland,320.0,Young cattle,478.67
2022,32,France,295.93,Cows,522.0
2022,32,France,295.93,Cows,499.0
2022,33,Ireland,320.0,Heifers,457.68
2022,33,Ireland,320.0,Young cattle,473.93
2022,33,France,320.0,Young bulls,495.0
2022,33,Ireland,320.0,Young cattle,473.93
2022,33,Ireland,320.0,Young bulls,443.34
2022,33,Ireland,320.0,Young bulls,443.63
2022,33,Ireland,320.0,Young bulls,466.51
2022,33,Ireland,320.0,Young bulls,466.94
2022,33,Ireland,320.0,Young bulls,475.14
2022,33,Ireland,320.0,Young bulls,477.68
2022,33,France,320.0,Young bulls,490.0
2022,33,Ireland,320.0,Heifers,472.87
2022,33,France,320.0,Young bulls,512.0
2022,33,France,320.0,Cows,480.0
2022,33,France,320.0,Young bulls,522.0
2022,33,Ireland,320.0,Cows,396.35
2022,33,Ireland,320.0,Cows,419.49
2022,33,Ireland,320.0,Cows,430.32
2022,33,Ireland,320.0,Cows,432.56
2022,33,Ireland,320.0,Cows,433.33
2022,33,France,320.0,Cows,438.0
2022,33,France,320.0,Young bulls,520.0
2022,33,Ireland,320.0,Cows,451.71
2022,33,France,320.0,Cows,459.0
2022,33,Ireland,320.0,Steers,464.08
2022,33,France,320.0,Cows,493.0
2022,33,France,320.0,Cows,499.0
2022,33,France,320.0,Cows,529.0
2022,33,France,320.0,Young bulls,541.0
2022,33,Ireland,320.0,Cows,457.33
2022,33,Ireland,320.0,Heifers,473.12
2022,33,Ireland,320.0,Heifers,483.63
2022,33,Ireland,320.0,Heifers,483.47
2022,33,Ireland,320.0,Steers,489.32
2022,33,Ireland,320.0,Steers,488.34
2022,33,Ireland,320.0,Steers,479.89
2022,33,Ireland,320.0,Steers,477.4
2022,33,Ireland,320.0,Steers,464.87
2022,33,France,320.0,Steers,452.0
2022,33,Ireland,320.0,Steers,490.19
2022,33,France,320.0,Steers,408.0
2022,33,France,320.0,Heifers,504.0
2022,33,France,320.0,Heifers,525.0
2022,33,France,320.0,Heifers,533.0
2022,33,France,320.0,Heifers,533.0
2022,33,France,320.0,Heifers,558.0
2022,33,France,320.0,Calves slaughtered <8M,634.0
2022,33,Ireland,320.0,Heifers,496.74
2022,33,Ireland,320.0,Heifers,480.18
2022,33,Ireland,320.0,Bulls,378.24
2022,33,Ireland,320.0,Heifers,494.65
2022,33,Ireland,320.0,Heifers,495.2
2022,33,France,294.93,Cows,239.0
2022,34,France,294.93,Cows,466.0
2022,34,France,294.93,Heifers,558.0
2022,34,France,294.93,Heifers,533.0
2022,34,France,294.93,Cows,388.0
2022,34,Ireland,320.0,Cows,395.53
2022,34,Ireland,320.0,Cows,422.34
2022,34,France,294.93,Heifers,530.0
2022,34,France,294.93,Heifers,523.0
2022,34,France,294.93,Heifers,503.0
2022,34,Ireland,320.0,Young cattle,446.0
2022,34,Ireland,320.0,Young cattle,464.38
2022,34,Ireland,320.0,Young cattle,478.05
2022,34,Ireland,320.0,Young cattle,480.57
2022,34,France,294.93,Steers,412.0
2022,34,France,294.93,Cows,530.0
2022,34,France,294.93,Cows,500.0
2022,34,Ireland,320.0,Cows,428.47
2022,34,Ireland,320.0,Cows,432.42
2022,34,France,294.93,Cows,494.0
2022,34,Ireland,320.0,Cows,454.74
2022,34,Ireland,320.0,Cows,456.81
2022,34,France,294.93,Cows,461.0
2022,34,France,294.93,Cows,482.0
2022,34,Ireland,320.0,Cows,434.23
2022,34,Ireland,320.0,Heifers,473.06
2022,34,Ireland,320.0,Heifers,496.44
2022,34,Ireland,320.0,Steers,489.55
2022,34,Ireland,320.0,Steers,488.52
2022,34,Ireland,320.0,Bulls,377.17
2022,34,Ireland,320.0,Steers,488.03
2022,34,Ireland,320.0,Steers,479.02
2022,34,Ireland,320.0,Steers,478.58
2022,34,France,294.93,Steers,470.0
2022,34,Ireland,320.0,Steers,464.34
2022,34,Ireland,320.0,Steers,463.18
2022,34,Ireland,320.0,Heifers,459.34
2022,34,Ireland,320.0,Heifers,471.71
2022,34,Ireland,320.0,Heifers,483.16
2022,34,Ireland,320.0,Heifers,483.73
2022,34,Ireland,320.0,Young bulls,442.2
2022,34,Ireland,320.0,Heifers,480.71
2022,34,Ireland,320.0,Young bulls,465.08
2022,34,Ireland,320.0,Heifers,493.71
2022,34,Ireland,320.0,Heifers,491.89
2022,34,France,294.93,Calves slaughtered <8M,639.0
2022,34,Ireland,320.0,Young bulls,444.6
2022,34,France,294.93,Young bulls,522.0
2022,34,France,294.93,Young bulls,521.0
2022,34,France,294.93,Young bulls,541.0
2022,34,France,294.93,Young bulls,494.0
2022,34,France,294.93,Young bulls,491.0
2022,34,Ireland,320.0,Young bulls,478.28
2022,34,Ireland,320.0,Young bulls,475.56
2022,34,Ireland,320.0,Young bulls,468.44
2022,34,France,294.93,Young bulls,512.0
2022,35,Ireland,320.0,Cows,432.85
2022,35,France,290.93,Steers,506.0
2022,35,Ireland,320.0,Steers,489.54
2022,35,Ireland,320.0,Cows,399.88
2022,35,Ireland,320.0,Cows,421.31
2022,35,Ireland,320.0,Cows,432.03
2022,35,Ireland,320.0,Cows,433.74
2022,35,Ireland,320.0,Heifers,493.1
2022,35,Ireland,320.0,Heifers,455.11
2022,35,Ireland,320.0,Cows,452.1
2022,35,France,290.93,Heifers,561.0
2022,35,France,290.93,Heifers,533.0
2022,35,France,290.93,Heifers,527.0
2022,35,France,290.93,Heifers,521.0
2022,35,France,290.93,Heifers,504.0
2022,35,France,290.93,Cows,450.0
2022,35,Ireland,320.0,Heifers,495.31
2022,35,France,290.93,Heifers,485.0
2022,35,Ireland,320.0,Heifers,482.74
2022,35,Ireland,320.0,Heifers,482.24
2022,35,Ireland,320.0,Heifers,479.18
2022,35,Ireland,320.0,Heifers,471.74
2022,35,Ireland,320.0,Heifers,469.32
2022,35,Ireland,320.0,Heifers,492.28
2022,35,Ireland,320.0,Cows,452.88
2022,35,Ireland,320.0,Steers,478.99
2022,35,France,290.93,Cows,482.0
2022,35,Ireland,320.0,Young cattle,475.98
2022,35,Ireland,320.0,Young cattle,483.41
2022,35,Ireland,320.0,Young cattle,484.02
2022,35,Ireland,320.0,Bulls,371.41
2022,35,France,290.93,Young bulls,541.0
2022,35,France,290.93,Young bulls,524.0
2022,35,France,290.93,Young bulls,520.0
2022,35,France,290.93,Young bulls,513.0
2022,35,Ireland,320.0,Young cattle,473.93
2022,35,France,290.93,Young bulls,496.0
2022,35,Ireland,320.0,Young bulls,477.04
2022,35,Ireland,320.0,Young bulls,477.04
2022,35,Ireland,320.0,Young bulls,465.75
2022,35,Ireland,320.0,Young bulls,464.19
2022,35,Ireland,320.0,Young bulls,446.03
2022,35,Ireland,320.0,Young bulls,440.69
2022,35,France,290.93,Cows,461.0
2022,35,France,290.93,Calves slaughtered <8M,640.0
2022,35,France,290.93,Young bulls,493.0
2022,35,Ireland,320.0,Young cattle,445.5
2022,35,France,290.93,Steers,524.0
2022,35,Ireland,320.0,Steers,487.89
2022,35,France,290.93,Cows,498.0
2022,35,Ireland,320.0,Steers,462.8
2022,35,Ireland,320.0,Steers,463.43
2022,35,France,290.93,Cows,499.0
2022,35,Ireland,320.0,Steers,479.42
2022,35,France,290.93,Cows,519.0
2022,35,Ireland,320.0,Steers,488.01
2022,35,France,290.93,Cows,532.0
2022,36,Ireland,325.0,Young bulls,439.03
2022,36,Ireland,325.0,Young bulls,442.46
2022,36,Ireland,325.0,Young bulls,460.73
2022,36,Ireland,325.0,Heifers,449.23
2022,36,Ireland,325.0,Young cattle,481.92
2022,36,Ireland,325.0,Heifers,469.08
2022,36,Ireland,325.0,Heifers,469.53
2022,36,Ireland,325.0,Heifers,476.14
2022,36,Ireland,325.0,Heifers,480.7
2022,36,Ireland,325.0,Heifers,481.05
2022,36,Ireland,325.0,Steers,486.8
2022,36,Ireland,325.0,Steers,486.35
2022,36,France,296.43,Cows,497.0
2022,36,France,296.43,Cows,531.0
2022,36,France,296.43,Cows,523.0
2022,36,France,296.43,Cows,500.0
2022,36,Ireland,325.0,Heifers,491.82
2022,36,France,296.43,Cows,482.0
2022,36,France,296.43,Cows,465.0
2022,36,France,296.43,Cows,461.0
2022,36,Ireland,325.0,Steers,476.6
2022,36,Ireland,325.0,Steers,462.35
2022,36,Ireland,325.0,Steers,459.87
2022,36,France,296.43,Calves slaughtered <8M,647.0
2022,36,Ireland,325.0,Steers,477.02
2022,36,Ireland,325.0,Heifers,492.08
2022,36,Ireland,325.0,Heifers,494.16
2022,36,France,296.43,Heifers,503.0
2022,36,Ireland,325.0,Young cattle,464.71
2022,36,Ireland,325.0,Young cattle,453.23
2022,36,France,296.43,Steers,507.0
2022,36,France,296.43,Steers,524.0
2022,36,Ireland,325.0,Bulls,373.9
2022,36,Ireland,325.0,Steers,488.26
2022,36,Ireland,325.0,Cows,452.77
2022,36,Ireland,325.0,Cows,450.83
2022,36,Ireland,325.0,Young cattle,476.01
2022,36,Ireland,325.0,Cows,431.9
2022,36,Ireland,325.0,Cows,429.86
2022,36,Ireland,325.0,Cows,418.55
2022,36,Ireland,325.0,Cows,432.88
2022,36,France,296.43,Young bulls,524.0
2022,36,France,296.43,Heifers,523.0
2022,36,France,296.43,Heifers,527.0
2022,36,France,296.43,Young bulls,542.0
2022,36,France,296.43,Heifers,535.0
2022,36,France,296.43,Heifers,561.0
2022,36,Ireland,325.0,Young bulls,462.27
2022,36,France,296.43,Young bulls,512.0
2022,36,Ireland,325.0,Young bulls,472.81
2022,36,France,296.43,Young bulls,491.0
2022,36,France,296.43,Young bulls,492.0
2022,36,Ireland,325.0,Cows,389.89
2022,36,France,296.43,Young bulls,521.0
2022,36,Ireland,325.0,Young bulls,471.58
2022,37,France,291.36,Steers,507.0
2022,37,Ireland,326.0,Steers,483.52
2022,37,Ireland,326.0,Steers,455.96
2022,37,Ireland,326.0,Steers,457.37
2022,37,Ireland,326.0,Steers,473.12
2022,37,Ireland,326.0,Steers,473.84
2022,37,France,291.36,Steers,526.0
2022,37,Ireland,326.0,Cows,445.68
2022,37,Ireland,326.0,Heifers,466.78
2022,37,Ireland,326.0,Cows,414.92
2022,37,Ireland,326.0,Cows,386.93
2022,37,Ireland,326.0,Young cattle,444.07
2022,37,Ireland,326.0,Young cattle,464.54
2022,37,Ireland,326.0,Young cattle,464.57
2022,37,Ireland,326.0,Young cattle,471.78
2022,37,Ireland,326.0,Young cattle,472.99
2022,37,Ireland,326.0,Bulls,338.28
2022,37,France,291.36,Young bulls,542.0
2022,37,France,291.36,Young bulls,525.0
2022,37,France,291.36,Young bulls,523.0
2022,37,France,291.36,Young bulls,514.0
2022,37,France,291.36,Young bulls,495.0
2022,37,France,291.36,Young bulls,495.0
2022,37,Ireland,326.0,Young bulls,473.19
2022,37,Ireland,326.0,Young bulls,471.42
2022,37,Ireland,326.0,Young bulls,462.13
2022,37,Ireland,326.0,Young bulls,458.4
2022,37,Ireland,326.0,Young bulls,440.55
2022,37,Ireland,326.0,Young bulls,436.44
2022,37,France,291.36,Calves slaughtered <8M,655.0
2022,37,Ireland,326.0,Cows,423.77
2022,37,Ireland,326.0,Heifers,450.45
2022,37,Ireland,326.0,Cows,427.8
2022,37,Ireland,326.0,Cows,444.7
2022,37,Ireland,326.0,Heifers,467.03
2022,37,Ireland,326.0,Heifers,475.21
2022,37,Ireland,326.0,Heifers,476.78
2022,37,Ireland,326.0,Heifers,477.29
2022,37,Ireland,326.0,Heifers,487.39
2022,37,Ireland,326.0,Heifers,487.5
2022,37,Ireland,326.0,Heifers,488.1
2022,37,France,291.36,Heifers,504.0
2022,37,France,291.36,Heifers,525.0
2022,37,France,291.36,Heifers,528.0
2022,37,France,291.36,Heifers,535.0
2022,37,France,291.36,Heifers,556.0
2022,37,France,291.36,Heifers,562.0
2022,37,France,291.36,Cows,534.0
2022,37,France,291.36,Cows,521.0
2022,37,France,291.36,Cows,500.0
2022,37,France,291.36,Cows,498.0
2022,37,France,291.36,Cows,483.0
2022,37,France,291.36,Cows,467.0
2022,37,France,291.36,Cows,462.0
2022,37,Ireland,326.0,Steers,482.11
2022,37,Ireland,326.0,Cows,428.99
2022,37,Ireland,326.0,Steers,482.99
2022,38,Ireland,335.0,Young bulls,437.38
2022,38,France,291.36,Steers,508.0
2022,38,France,291.36,Cows,500.0
2022,38,France,291.36,Cows,498.0
2022,38,France,291.36,Cows,485.0
2022,38,France,291.36,Cows,475.0
2022,38,France,291.36,Cows,464.0
2022,38,France,291.36,Steers,527.0
2022,38,Ireland,335.0,Cows,442.91
2022,38,Ireland,335.0,Cows,424.25
2022,38,Ireland,335.0,Cows,424.06
2022,38,Ireland,335.0,Cows,420.39
2022,38,Ireland,335.0,Cows,411.47
2022,38,Ireland,335.0,Cows,378.93
2022,38,Ireland,335.0,Young cattle,424.19
2022,38,France,291.36,Cows,523.0
2022,38,Ireland,335.0,Young cattle,438.86
2022,38,Ireland,335.0,Young cattle,446.08
2022,38,Ireland,335.0,Bulls,346.97
2022,38,France,291.36,Young bulls,542.0
2022,38,France,291.36,Young bulls,525.0
2022,38,France,291.36,Young bulls,523.0
2022,38,France,291.36,Young bulls,515.0
2022,38,France,291.36,Young bulls,497.0
2022,38,France,291.36,Young bulls,491.0
2022,38,Ireland,335.0,Young bulls,466.65
2022,38,Ireland,335.0,Young bulls,466.08
2022,38,Ireland,335.0,Young bulls,455.97
2022,38,France,291.36,Calves slaughtered <8M,666.0
2022,38,Ireland,335.0,Young bulls,434.11
2022,38,Ireland,335.0,Young cattle,445.5
2022,38,France,291.36,Cows,534.0
2022,38,Ireland,335.0,Cows,446.23
2022,38,France,291.36,Heifers,563.0
